fold,C,accuracy,precision,recall,auc
0,0.1,0.9190992493744787,0.625,0.3153153153153153,0.857685810810811
1,0.1,0.9241034195162635,0.7,0.3153153153153153,0.8795252053524112
2,0.1,0.9107589658048374,0.5384615384615384,0.25225225225225223,0.8309817170111288
3,0.1,0.9265442404006677,0.6885245901639344,0.3783783783783784,0.8674216995284153
4,0.1,0.9181969949916527,0.6031746031746031,0.34234234234234234,0.845040072270983
0,0.5,0.9241034195162635,0.7,0.3153153153153153,0.8589444223635401
1,0.5,0.9232693911592994,0.7111111111111111,0.2882882882882883,0.8704085519342872
2,0.5,0.9157631359466222,0.6086956521739131,0.25225225225225223,0.819737016428193
3,0.5,0.9282136894824707,0.711864406779661,0.3783783783783784,0.8460967867591602
4,0.5,0.9215358931552587,0.639344262295082,0.35135135135135137,0.8455290617204141
0,1,0.9232693911592994,0.6938775510204082,0.3063063063063063,0.8265600158982512
1,1,0.9224353628023353,0.7045454545454546,0.27927927927927926,0.8596855127186009
2,1,0.9149291075896581,0.6046511627906976,0.23423423423423423,0.8188924218335984
3,1,0.9273789649415692,0.7068965517241379,0.36936936936936937,0.8453923104337088
4,1,0.9207011686143572,0.6333333333333333,0.34234234234234234,0.8406640310964139
0,10,0.9232693911592994,0.6938775510204082,0.3063063063063063,0.8113407525172232
1,10,0.9224353628023353,0.7045454545454546,0.27927927927927926,0.8376266891891893
2,10,0.9149291075896581,0.6046511627906976,0.23423423423423423,0.8050890964493905
3,10,0.9265442404006677,0.7017543859649122,0.36036036036036034,0.8400880181008975
4,10,0.9198664440734557,0.6271186440677966,0.3333333333333333,0.817068218172174
0,50,0.9232693911592994,0.6938775510204082,0.3063063063063063,0.8109515765765765
1,50,0.9224353628023353,0.7045454545454546,0.27927927927927926,0.8373865593534712
2,50,0.9149291075896581,0.6046511627906976,0.23423423423423423,0.8061903815580287
3,50,0.9265442404006677,0.7017543859649122,0.36036036036036034,0.8410825729132996
4,50,0.9198664440734557,0.6271186440677966,0.3333333333333333,0.8170930820424841
0,100,0.9232693911592994,0.6938775510204082,0.3063063063063063,0.8119120959194488
1,100,0.9224353628023353,0.7045454545454546,0.27927927927927926,0.8380241454689984
2,100,0.9149291075896581,0.6046511627906976,0.23423423423423423,0.8076311605723372
3,100,0.9265442404006677,0.7017543859649122,0.36036036036036034,0.843137986192264
4,100,0.9198664440734557,0.6271186440677966,0.3333333333333333,0.8171759616101842
0,500,0.9232693911592994,0.6938775510204082,0.3063063063063063,0.8155637254901961
1,500,0.9224353628023353,0.7045454545454546,0.27927927927927926,0.8383636393746688
2,500,0.9149291075896581,0.6046511627906976,0.23423423423423423,0.8072916666666667
3,500,0.9265442404006677,0.7017543859649122,0.36036036036036034,0.8457238287045095
4,500,0.9198664440734557,0.6271186440677966,0.3333333333333333,0.8177809824543955
0,1000,0.9232693911592994,0.6938775510204082,0.3063063063063063,0.8136675278219396
1,1000,0.9224353628023353,0.7045454545454546,0.27927927927927926,0.8373699986751457
2,1000,0.9149291075896581,0.6046511627906976,0.23423423423423423,0.8102891494435611
3,1000,0.9265442404006677,0.7017543859649122,0.36036036036036034,0.8451933994712284
4,1000,0.9198664440734557,0.6271186440677966,0.3333333333333333,0.8197535161656597
0,5000,0.9232693911592994,0.6938775510204082,0.3063063063063063,0.8168140567037626
1,5000,0.9224353628023353,0.7045454545454546,0.27927927927927926,0.8395891295707472
2,5000,0.9149291075896581,0.6046511627906976,0.23423423423423423,0.8117299284578697
3,5000,0.9265442404006677,0.7017543859649122,0.36036036036036034,0.8482516555193648
4,5000,0.9198664440734557,0.6271186440677966,0.3333333333333333,0.822231615239895
0,10000,0.9232693911592994,0.6938775510204082,0.3063063063063063,0.818793057763646
1,10000,0.9224353628023353,0.7045454545454546,0.27927927927927926,0.8393572800741919
2,10000,0.9149291075896581,0.6046511627906976,0.23423423423423423,0.8138414149443562
3,10000,0.9265442404006677,0.7017543859649122,0.36036036036036034,0.8513347754378113
4,10000,0.9198664440734557,0.6271186440677966,0.3333333333333333,0.8221653115857347
0,50000,0.9232693911592994,0.6938775510204082,0.3063063063063063,0.8212605988341282
1,50000,0.9224353628023353,0.7045454545454546,0.27927927927927926,0.8404585651828298
2,50000,0.9149291075896581,0.6046511627906976,0.23423423423423423,0.8154146793852677
3,50000,0.9273789649415692,0.7068965517241379,0.36936936936936937,0.8517325973627722
