fold,C,accuracy,precision,recall,auc
0,0.1,0.854045037531276,0.3446601941747573,0.6396396396396397,0.8841207935877053
1,0.1,0.8840700583819849,0.42473118279569894,0.7117117117117117,0.8951419250132486
2,0.1,0.8648874061718098,0.36923076923076925,0.6486486486486487,0.8776579888712243
3,0.1,0.8806343906510852,0.41836734693877553,0.7387387387387387,0.9059151147467615
4,0.1,0.8614357262103506,0.3744292237442922,0.7387387387387387,0.8998690502830338
0,0.5,0.9124270225187656,0.5263157894736842,0.5405405405405406,0.908307664281929
1,0.5,0.9224353628023353,0.5918367346938775,0.5225225225225225,0.913226185744568
2,0.5,0.9232693911592994,0.5855855855855856,0.5855855855855856,0.9038901033386328
3,0.5,0.9365609348914858,0.6699029126213593,0.6216216216216216,0.9149821394531605
4,0.5,0.9223706176961602,0.5789473684210527,0.5945945945945946,0.9070464208458688
0,1.0,0.9165971643035863,0.5591397849462365,0.46846846846846846,0.9132179054054054
1,1.0,0.9291075896580484,0.6625,0.4774774774774775,0.909814686009539
2,1.0,0.9274395329441201,0.6428571428571429,0.4864864864864865,0.9112844462109168
3,1.0,0.9415692821368948,0.7252747252747253,0.5945945945945946,0.913697506153808
4,1.0,0.9282136894824707,0.6344086021505376,0.5315315315315315,0.9018995996916881
0,5.0,0.926605504587156,0.6455696202531646,0.4594594594594595,0.9073802662957074
1,5.0,0.9291075896580484,0.696969696969697,0.4144144144144144,0.9098726483836778
2,5.0,0.9316096747289407,0.704225352112676,0.45045045045045046,0.8988639374668785
3,5.0,0.9407345575959933,0.7272727272727273,0.5765765765765766,0.9088987791839678
4,5.0,0.9282136894824707,0.6436781609195402,0.5045045045045045,0.9007144218735756
0,10.0,0.9282735613010842,0.6666666666666666,0.45045045045045046,0.9047968004769474
1,10.0,0.9307756463719766,0.71875,0.4144144144144144,0.9077114798622152
2,10.0,0.9307756463719766,0.6944444444444444,0.45045045045045046,0.8972492713301536
3,10.0,0.9415692821368948,0.7411764705882353,0.5675675675675675,0.9079456641554158
4,10.0,0.9273789649415692,0.6395348837209303,0.4954954954954955,0.900963060576676
0,50.0,0.9349457881567973,0.7323943661971831,0.46846846846846846,0.9003916600423953
