fold,C,accuracy,precision,recall,auc
0,1,0.9074228523769808,0.0,0.0,0.7233331677265501
1,1,0.9074228523769808,0.0,0.0,0.7242315845257021
2,1,0.9074228523769808,0.0,0.0,0.6482387718600954
3,1,0.9073455759599333,0.0,0.0,0.6010384809832832
4,1,0.9073455759599333,0.0,0.0,0.5970851256039847
0,10,0.9074228523769808,0.0,0.0,0.7615386526232114
1,10,0.9074228523769808,0.0,0.0,0.7251175808161103
2,10,0.9074228523769808,0.0,0.0,0.7598411830948596
3,10,0.9073455759599333,0.0,0.0,0.7340270353149837
4,10,0.9073455759599333,0.0,0.0,0.7665987054211526
0,50,0.9107589658048374,0.8333333333333334,0.04504504504504504,0.7627972641759407
1,50,0.908256880733945,0.5555555555555556,0.04504504504504504,0.7213334658187599
2,50,0.9099249374478732,0.6153846153846154,0.07207207207207207,0.7603794051404346
3,50,0.9048414023372288,0.3333333333333333,0.02702702702702703,0.7723339715060047
4,50,0.9115191986644408,1.0,0.04504504504504504,0.7765691174154836
0,100,0.908256880733945,0.5555555555555556,0.04504504504504504,0.7731890898251192
1,100,0.9074228523769808,0.5,0.04504504504504504,0.7249850953895072
2,100,0.9099249374478732,0.6153846153846154,0.07207207207207207,0.7615303722840487
3,100,0.9073455759599333,0.5,0.05405405405405406,0.7738340916813778
4,100,0.9106844741235393,0.7,0.06306306306306306,0.7840531423788093
0,500,0.9090909090909091,0.5625,0.08108108108108109,0.7743483373078962
1,500,0.9057547956630525,0.4375,0.06306306306306306,0.7018249867514574
2,500,0.908256880733945,0.5217391304347826,0.10810810810810811,0.7426263579756226
3,500,0.9065108514190318,0.46153846153846156,0.05405405405405406,0.7673611974439942
4,500,0.9081803005008348,0.5217391304347826,0.10810810810810811,0.7820391688836951
0,1000,0.9057547956630525,0.45,0.08108108108108109,0.7560819091149974
1,1000,0.9032527105921602,0.38095238095238093,0.07207207207207207,0.7011956809750927
2,1000,0.9065888240200167,0.4827586206896552,0.12612612612612611,0.7429327305246423
3,1000,0.9065108514190318,0.4666666666666667,0.06306306306306306,0.7401766992383368
4,1000,0.9065108514190318,0.4827586206896552,0.12612612612612611,0.7759060808738821
0,5000,0.9015846538782318,0.3793103448275862,0.0990990990990991,0.7549061009538951
1,5000,0.8974145120934112,0.3235294117647059,0.0990990990990991,0.6820018547959724
2,5000,0.9032527105921602,0.43243243243243246,0.14414414414414414,0.7470729001059883
3,5000,0.9040066777963273,0.4090909090909091,0.08108108108108109,0.7435498976437338
4,5000,0.9006677796327212,0.39473684210526316,0.13513513513513514,0.778732274132458
0,10000,0.902418682235196,0.4,0.10810810810810811,0.764511294382618
1,10000,0.8957464553794829,0.3157894736842105,0.10810810810810811,0.6857197270800213
2,10000,0.9007506255212677,0.4,0.14414414414414414,0.7465843600953895
3,10000,0.9023372287145242,0.38461538461538464,0.09009009009009009,0.7494840746910665
4,10000,0.9023372287145242,0.40625,0.11711711711711711,0.7733451022319469
0,50000,0.9007506255212677,0.36666666666666664,0.0990990990990991,0.7462614268680445
1,50000,0.896580483736447,0.3488372093023256,0.13513513513513514,0.6867713301536831
2,50000,0.9007506255212677,0.4,0.14414414414414414,0.7483066706412294
3,50000,0.8981636060100167,0.35135135135135137,0.11711711711711711,0.7524262993444227
4,50000,0.9023372287145242,0.425,0.15315315315315314,0.7663003389774319
0,100000,0.8974145120934112,0.3333333333333333,0.10810810810810811,0.7533742382087971
1,100000,0.8949124270225187,0.35294117647058826,0.16216216216216217,0.6936440116587176
2,100000,0.8940783986655546,0.3709677419354839,0.2072072072072072,0.7478181306306306
3,100000,0.8989983305509182,0.35294117647058826,0.10810810810810811,0.7443372535368855
4,100000,0.9023372287145242,0.425,0.15315315315315314,0.7638139519464267
0,500000,0.8890742285237698,0.2962962962962963,0.14414414414414414,0.7504015964493905
1,500000,0.8840700583819849,0.3372093023255814,0.26126126126126126,0.6936026099629041
2,500000,0.7431192660550459,0.21114369501466276,0.6486486486486487,0.7452595058293587
3,500000,0.8873121869782972,0.4076923076923077,0.4774774774774775,0.7560647123664602
4,500000,0.8906510851419032,0.38095238095238093,0.2882882882882883,0.7434835939895738
0,1000000,0.8632193494578816,0.33540372670807456,0.4864864864864865,0.7520742249602543
1,1000000,0.8715596330275229,0.3063063063063063,0.3063063063063063,0.6929981452040275
2,1000000,0.8882402001668057,0.35802469135802467,0.26126126126126126,0.7450773383677795
3,1000000,0.3639398998330551,0.11296076099881094,0.8558558558558559,0.7549872779863581
4,1000000,0.8814691151919867,0.35514018691588783,0.34234234234234234,0.742605070571952
0,5000000,0.8849040867389492,0.2786885245901639,0.15315315315315314,0.751064023582406
1,5000000,0.8849040867389492,0.3411764705882353,0.26126126126126126,0.6946293720190778
2,5000000,0.8865721434528774,0.3563218390804598,0.27927927927927926,0.7462862678855327
3,5000000,0.8956594323873122,0.3409090909090909,0.13513513513513514,0.7545314403640071
4,5000000,0.8939899833055092,0.3787878787878788,0.22522522522522523,0.7432349552864732
