fold,C,accuracy,precision,recall,auc
0,0.1,0.7222685571309424,0.22926829268292684,0.8468468468468469,0.8681024774774775
1,0.1,0.762301918265221,0.25142857142857145,0.7927927927927928,0.8617597376788554
2,0.1,0.7481234361968306,0.23835616438356164,0.7837837837837838,0.8470372946475887
3,0.1,0.7796327212020033,0.26605504587155965,0.7837837837837838,0.8763726928400342
4,0.1,0.7545909849749582,0.23782234957020057,0.7477477477477478,0.8590881589961626
0,0.5,0.7848206839032527,0.27794561933534745,0.8288288288288288,0.880084128245893
1,0.5,0.8215179316096747,0.3167259786476868,0.8018018018018018,0.8843816242713302
2,0.5,0.7956630525437864,0.28104575163398693,0.7747747747747747,0.8551768680445152
3,0.5,0.8347245409015025,0.33204633204633205,0.7747747747747747,0.8858624033417042
4,0.5,0.8030050083472454,0.2693726937269373,0.6576576576576577,0.8557564003746156
0,1,0.8065054211843202,0.2976588628762542,0.8018018018018018,0.8760267620561738
1,1,0.835696413678065,0.32936507936507936,0.7477477477477478,0.8876275172231054
2,1,0.7973311092577148,0.2708333333333333,0.7027027027027027,0.8551106253312135
3,1,0.8464106844741235,0.3472803347280335,0.7477477477477478,0.885762947860464
4,1,0.8247078464106845,0.30278884462151395,0.6846846846846847,0.8567260913167077
0,10,0.8615512927439533,0.3684210526315789,0.6936936936936937,0.8610807498675146
1,10,0.8690575479566305,0.3838383838383838,0.6846846846846847,0.8794134207737149
2,10,0.8582151793160967,0.35175879396984927,0.6306306306306306,0.8378295574986752
3,10,0.8856427378964942,0.43010752688172044,0.7207207207207207,0.8717563009191344
4,10,0.8747913188647746,0.38857142857142857,0.6126126126126126,0.8489602758232013
0,50,0.8765638031693077,0.3954802259887006,0.6306306306306306,0.8583316772655009
1,50,0.8899082568807339,0.43558282208588955,0.6396396396396397,0.8743872549019607
2,50,0.8840700583819849,0.4146341463414634,0.6126126126126126,0.8274956942236353
3,50,0.8998330550918197,0.47019867549668876,0.6396396396396397,0.8558682877910109
4,50,0.8848080133555927,0.40816326530612246,0.5405405405405406,0.830759922756243
0,100,0.8824020016680567,0.40853658536585363,0.6036036036036037,0.8519392554319025
1,100,0.8999165971643036,0.46853146853146854,0.6036036036036037,0.8733522125066242
2,100,0.8990825688073395,0.4647887323943662,0.5945945945945946,0.8241255961844196
3,100,0.9081803005008348,0.5036496350364964,0.6216216216216216,0.8533487489329256
4,100,0.8873121869782972,0.4154929577464789,0.5315315315315315,0.8262512742733534
0,500,0.8890742285237698,0.4246575342465753,0.5585585585585585,0.832670906200318
1,500,0.9032527105921602,0.48120300751879697,0.5765765765765766,0.8614782061473238
2,500,0.8990825688073395,0.4603174603174603,0.5225225225225225,0.8146363275039746
3,500,0.9106844741235393,0.515625,0.5945945945945946,0.8567136593815526
4,500,0.8923205342237062,0.4307692307692308,0.5045045045045045,0.8048849217202483
0,1000,0.8932443703085905,0.43884892086330934,0.5495495495495496,0.8284810545839958
1,1000,0.9040867389491243,0.484375,0.5585585585585585,0.8598801006889243
2,1000,0.8999165971643036,0.4645669291338583,0.5315315315315315,0.8144210386857447
3,1000,0.9123539232053423,0.5241935483870968,0.5855855855855856,0.8543764555724077
4,1000,0.8939899833055092,0.4375,0.5045045045045045,0.8006331998972293
0,5000,0.8924103419516264,0.43661971830985913,0.5585585585585585,0.827023714891362
1,5000,0.896580483736447,0.44715447154471544,0.4954954954954955,0.8438162427133016
2,5000,0.896580483736447,0.4434782608695652,0.4594594594594595,0.8051718998410176
3,5000,0.9115191986644408,0.5193798449612403,0.6036036036036037,0.8491716187208368
4,5000,0.8948247078464107,0.4418604651162791,0.5135135135135135,0.7844882601092352
0,10000,0.890742285237698,0.4295774647887324,0.5495495495495496,0.8293836115527292
1,10000,0.8940783986655546,0.43548387096774194,0.4864864864864865,0.8420359697933226
2,10000,0.896580483736447,0.4434782608695652,0.4594594594594595,0.8024559485956545
3,10000,0.9065108514190318,0.4962962962962963,0.6036036036036037,0.8536885551604964
4,10000,0.8956594323873122,0.4453125,0.5135135135135135,0.7846954590284857
0,50000,0.8849040867389492,0.40816326530612246,0.5405405405405406,0.8256740196078431
