fold,C,accuracy,precision,recall,auc
0,1,0.9074228523769808,0.0,0.0,0.4059353471118177
1,1,0.9074228523769808,0.0,0.0,0.37007319819819817
2,1,0.9074228523769808,0.0,0.0,0.38159943031266563
3,1,0.9073455759599333,0.0,0.0,0.3558558558558558
4,1,0.9073455759599333,0.0,0.0,0.4741622947694705
0,10,0.9074228523769808,0.0,0.0,0.5485393481717011
1,10,0.9074228523769808,0.0,0.0,0.5364831743508214
2,10,0.9074228523769808,0.0,0.0,0.5443494965553789
3,10,0.9073455759599333,0.0,0.0,0.5453765633158458
4,10,0.9073455759599333,0.0,0.0,0.5553511192885617
0,50,0.9074228523769808,0.0,0.0,0.7770601483836779
1,50,0.9074228523769808,0.0,0.0,0.8087655670376258
2,50,0.9074228523769808,0.0,0.0,0.7877252252252251
3,50,0.9065108514190318,0.0,0.0,0.7762707509717628
4,50,0.9073455759599333,0.0,0.0,0.7758936489387271
0,100,0.9074228523769808,0.0,0.0,0.7901844859565448
1,100,0.9074228523769808,0.0,0.0,0.808384671436142
2,100,0.9074228523769808,0.0,0.0,0.8262122416534181
3,100,0.9065108514190318,0.0,0.0,0.8000737628152532
4,100,0.9073455759599333,0.0,0.0,0.806202706846681
0,500,0.9074228523769808,0.0,0.0,0.7980425278219396
1,500,0.9074228523769808,0.0,0.0,0.8173522787493375
2,500,0.9074228523769808,0.0,0.0,0.8351881293057764
3,500,0.9065108514190318,0.0,0.0,0.8046570029090728
4,500,0.9073455759599333,0.0,0.0,0.8114241196117921
0,1000,0.9074228523769808,0.0,0.0,0.8107776894541601
1,1000,0.9074228523769808,0.0,0.0,0.8150172231054584
2,1000,0.9074228523769808,0.0,0.0,0.8385582273449921
3,1000,0.9065108514190318,0.0,0.0,0.8050962646178838
4,1000,0.9073455759599333,0.0,0.0,0.8110926013409915
0,5000,0.9074228523769808,0.0,0.0,0.8152904742978273
1,5000,0.9074228523769808,0.0,0.0,0.8316772655007949
2,5000,0.9074228523769808,0.0,0.0,0.837970323264441
3,5000,0.9065108514190318,0.0,0.0,0.8089916042997919
4,5000,0.9073455759599333,0.0,0.0,0.8142005851297479
0,10000,0.9074228523769808,0.0,0.0,0.8170127848436672
1,10000,0.9074228523769808,0.0,0.0,0.8324970190779014
2,10000,0.9074228523769808,0.0,0.0,0.8381773317435082
3,10000,0.9056761268781303,0.0,0.0,0.8087926933373115
4,10000,0.9073455759599333,0.0,0.0,0.8139602343834175
0,50000,0.9065888240200167,0.0,0.0,0.8278848701642819
1,50000,0.9099249374478732,0.6666666666666666,0.05405405405405406,0.8343849364069952
2,50000,0.9057547956630525,0.0,0.0,0.8328033916269211
3,50000,0.8989983305509182,0.08333333333333333,0.009009009009009009,0.8269516066204199
4,50000,0.9090150250417363,0.6666666666666666,0.036036036036036036,0.816537788938893
0,100000,0.9099249374478732,0.6666666666666666,0.05405405405405406,0.8281001589825119
1,100000,0.9107589658048374,0.6111111111111112,0.0990990990990991,0.8288785108638049
2,100000,0.9074228523769808,0.5,0.036036036036036036,0.8380034446210916
3,100000,0.8998330550918197,0.2857142857142857,0.05405405405405406,0.8297612239654558
4,100000,0.9090150250417363,0.6,0.05405405405405406,0.8206154636697415
0,500000,0.9149291075896581,0.6285714285714286,0.1981981981981982,0.8295326576576576
1,500000,0.9107589658048374,0.5714285714285714,0.14414414414414414,0.8345671038685745
2,500000,0.9090909090909091,0.5185185185185185,0.25225225225225223,0.8395435877053525
3,500000,0.9031719532554258,0.4074074074074074,0.0990990990990991,0.8428893474891634
4,500000,0.9106844741235393,0.5555555555555556,0.18018018018018017,0.8269474626420349
0,1000000,0.9065888240200167,0.4945054945054945,0.40540540540540543,0.8383760598834129
1,1000000,0.8957464553794829,0.4461538461538462,0.5225225225225225,0.8370926073131956
2,1000000,0.8381984987489575,0.31718061674008813,0.6486486486486487,0.8382849761526232
3,1000000,0.9106844741235393,0.5303030303030303,0.3153153153153153,0.8468178389981518
4,1000000,0.9081803005008348,0.5057471264367817,0.3963963963963964,0.8299228391224711
0,5000000,0.902418682235196,0.47058823529411764,0.43243243243243246,0.8328033916269211
1,5000000,0.9049207673060884,0.48484848484848486,0.43243243243243246,0.8333250529941707
2,5000000,0.9115929941618015,0.5257731958762887,0.4594594594594595,0.8408932829888711
3,5000000,0.9140233722871453,0.5666666666666667,0.3063063063063063,0.8505971472852797
4,5000000,0.9140233722871453,0.5444444444444444,0.44144144144144143,0.8248506095792205
