fold,C,accuracy,precision,recall,auc
0,0.1,0.9074228523769808,0.0,0.0,0.8199564454160042
1,0.1,0.9074228523769808,0.0,0.0,0.8469130895601483
2,0.1,0.9074228523769808,0.0,0.0,0.8295574986751458
3,0.1,0.9073455759599333,0.0,0.0,0.8417538974116712
4,0.1,0.9073455759599333,0.0,0.0,0.8244859394813396
0,0.5,0.9107589658048374,0.8333333333333334,0.04504504504504504,0.8224695283518814
1,0.5,0.9099249374478732,0.8,0.036036036036036036,0.8480723370429253
2,0.5,0.908256880733945,0.6,0.02702702702702703,0.8336811075781663
3,0.5,0.9115191986644408,0.7777777777777778,0.06306306306306306,0.8420025361147715
4,0.5,0.9115191986644408,1.0,0.04504504504504504,0.8259114680457826
0,1,0.9224353628023353,0.8,0.21621621621621623,0.8239848304186539
1,1,0.9216013344453712,0.717948717948718,0.25225225225225223,0.848871389772125
2,1,0.9115929941618015,0.5862068965517241,0.15315315315315314,0.8267670243773185
3,1,0.9257095158597662,0.8235294117647058,0.25225225225225223,0.8430882584516439
4,1,0.9190317195325542,0.7058823529411765,0.21621621621621623,0.8233422014470773
0,10,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8151579888712241
1,10,0.9199332777314428,0.6829268292682927,0.25225225225225223,0.8375852874933757
2,10,0.9124270225187656,0.5833333333333334,0.1891891891891892,0.8127732511923688
3,10,0.9298831385642737,0.8,0.32432432432432434,0.8348251655519365
4,10,0.9223706176961602,0.6956521739130435,0.2882882882882883,0.8169770506477039
0,50,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8169548224695282
1,50,0.9199332777314428,0.6829268292682927,0.25225225225225223,0.8370636261261262
2,50,0.9124270225187656,0.5833333333333334,0.1891891891891892,0.8109515765765766
3,50,0.9298831385642737,0.8,0.32432432432432434,0.8352229874768973
4,50,0.9223706176961602,0.6956521739130435,0.2882882882882883,0.8165958046362831
0,100,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8149095786963434
1,100,0.9199332777314428,0.6829268292682927,0.25225225225225223,0.8378502583465818
2,100,0.9124270225187656,0.5833333333333334,0.1891891891891892,0.8117382087970322
3,100,0.9298831385642737,0.8,0.32432432432432434,0.8363169977705396
4,100,0.9223706176961602,0.6956521739130435,0.2882882882882883,0.8173997364429748
0,500,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8176255299417065
1,500,0.9199332777314428,0.6829268292682927,0.25225225225225223,0.8383139573396927
2,500,0.9124270225187656,0.5833333333333334,0.1891891891891892,0.811556041335453
3,500,0.9298831385642737,0.8,0.32432432432432434,0.8394747092999164
4,500,0.9223706176961602,0.6956521739130435,0.2882882882882883,0.8188252650074178
0,1000,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8169299814520403
1,1000,0.9199332777314428,0.6829268292682927,0.25225225225225223,0.8377757352941178
2,1000,0.9124270225187656,0.5833333333333334,0.1891891891891892,0.8133197535771065
3,1000,0.9298831385642737,0.8,0.32432432432432434,0.8395327249973065
4,1000,0.9223706176961602,0.6956521739130435,0.2882882882882883,0.8187340974829476
0,5000,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8204739666136724
1,5000,0.9199332777314428,0.6829268292682927,0.25225225225225223,0.839108869899311
2,5000,0.9124270225187656,0.5833333333333334,0.1891891891891892,0.816209591944886
3,5000,0.9298831385642737,0.8,0.32432432432432434,0.8465443364247413
4,5000,0.9223706176961602,0.6956521739130435,0.2882882882882883,0.8196789245547296
0,10000,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8221548754636989
1,10000,0.920767306088407,0.6904761904761905,0.26126126126126126,0.8386782922628511
2,10000,0.9132610508757297,0.5945945945945946,0.1981981981981982,0.8186854133545309
3,10000,0.9298831385642737,0.8,0.32432432432432434,0.845533205698799
4,10000,0.9223706176961602,0.6956521739130435,0.2882882882882883,0.8215022750441334
0,50000,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8227593402225755
1,50000,0.920767306088407,0.6904761904761905,0.26126126126126126,0.8387114136195019
2,50000,0.9132610508757297,0.5945945945945946,0.1981981981981982,0.8177911367249602
3,50000,0.9298831385642737,0.8,0.32432432432432434,0.8475388912371432
4,50000,0.9232053422370617,0.7021276595744681,0.2972972972972973,0.8204662804478812
0,100000,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8243408850026497
1,100000,0.920767306088407,0.6904761904761905,0.26126126126126126,0.8401356319554848
2,100000,0.9132610508757297,0.5945945945945946,0.1981981981981982,0.819654213036566
3,100000,0.9298831385642737,0.8,0.32432432432432434,0.8484505664818451
4,100000,0.9232053422370617,0.7021276595744681,0.2972972972972973,0.8205325841020414
0,500000,0.9249374478732277,0.7441860465116279,0.2882882882882883,0.8248873873873874
1,500000,0.920767306088407,0.6904761904761905,0.26126126126126126,0.8408643018018018
2,500000,0.914095079232694,0.6052631578947368,0.2072072072072072,0.8205484896661366
3,500000,0.9307178631051753,0.8043478260869565,0.3333333333333333,0.8511524403888708
4,500000,0.9232053422370617,0.7021276595744681,0.2972972972972973,0.8223807984617553
0,1000000,0.9241034195162635,0.7272727272727273,0.2882882882882883,0.8311307631160573
1,1000000,0.920767306088407,0.6904761904761905,0.26126126126126126,0.8439942700052996
2,1000000,0.914095079232694,0.6052631578947368,0.2072072072072072,0.8234797297297297
