fold,C,accuracy,precision,recall,auc
0,0.1,0.804837364470392,0.29152542372881357,0.7747747747747747,0.8742257882882882
1,0.1,0.8323603002502085,0.3282442748091603,0.7747747747747747,0.8895526960784313
2,0.1,0.8056713928273561,0.2867132867132867,0.7387387387387387,0.8693610890302067
3,0.1,0.8380634390651085,0.33976833976833976,0.7927927927927928,0.8979089485069245
4,0.1,0.7954924874791319,0.28525641025641024,0.8018018018018018,0.891481638031776
0,0.5,0.878231859883236,0.4074074074074074,0.6936936936936937,0.8974107379438263
1,0.5,0.8949124270225187,0.453416149068323,0.6576576576576577,0.8997871952835188
2,0.5,0.878231859883236,0.4074074074074074,0.6936936936936937,0.8937052861685214
3,0.5,0.9090150250417363,0.5058823529411764,0.7747747747747747,0.9168966574670346
4,0.5,0.8697829716193656,0.3891625615763547,0.7117117117117117,0.9078089128687105
0,1.0,0.8882402001668057,0.4294478527607362,0.6306306306306306,0.8978247549019609
1,1.0,0.9115929941618015,0.518796992481203,0.6216216216216216,0.9012279742978273
2,1.0,0.8940783986655546,0.4506172839506173,0.6576576576576577,0.8956925675675677
3,1.0,0.9232053422370617,0.5655172413793104,0.7387387387387387,0.9162667727525133
4,1.0,0.9006677796327212,0.474025974025974,0.6576576576576577,0.9055794524975758
0,5.0,0.9165971643035863,0.5495495495495496,0.5495495495495496,0.9028592011128775
1,5.0,0.9299416180150125,0.6421052631578947,0.5495495495495496,0.8959451179120296
2,5.0,0.9182652210175146,0.5631067961165048,0.5225225225225225,0.8945664414414415
3,5.0,0.9407345575959933,0.6923076923076923,0.6486486486486487,0.9004699271488601
4,5.0,0.9215358931552587,0.5794392523364486,0.5585585585585585,0.8897908948506925
0,10.0,0.9190992493744787,0.5625,0.5675675675675675,0.9025942302596714
1,10.0,0.9291075896580484,0.6477272727272727,0.5135135135135135,0.8968642355590886
2,10.0,0.9249374478732277,0.6105263157894737,0.5225225225225225,0.8883230657127716
3,10.0,0.9373956594323873,0.6764705882352942,0.6216216216216216,0.8957706556602603
4,10.0,0.9207011686143572,0.5740740740740741,0.5585585585585585,0.8854480055032032
0,50.0,0.9232693911592994,0.5904761904761905,0.5585585585585585,0.9055254703232646
1,50.0,0.9291075896580484,0.6710526315789473,0.4594594594594595,0.9076038354531002
2,50.0,0.9241034195162635,0.6111111111111112,0.4954954954954955,0.882692435082141
3,50.0,0.9398998330550918,0.6857142857142857,0.6486486486486487,0.9011495396040015
4,50.0,0.9181969949916527,0.5631067961165048,0.5225225225225225,0.8819339118327159
0,100.0,0.9224353628023353,0.5865384615384616,0.5495495495495496,0.9095165937996821
1,100.0,0.9332777314428691,0.6962025316455697,0.4954954954954955,0.906668157127716
2,100.0,0.9224353628023353,0.5978260869565217,0.4954954954954955,0.8790490858505565
3,100.0,0.9432387312186978,0.7216494845360825,0.6306306306306306,0.9039260051219573
4,100.0,0.9190317195325542,0.5660377358490566,0.5405405405405406,0.8822405662332066
0,500.0,0.9282735613010842,0.6288659793814433,0.5495495495495496,0.9091191375198728
1,500.0,0.9291075896580484,0.6666666666666666,0.46846846846846846,0.9063038222045574
2,500.0,0.9190992493744787,0.5686274509803921,0.5225225225225225,0.8763414149443562
3,500.0,0.9390651085141903,0.6862745098039216,0.6306306306306306,0.9081197112475861
4,500.0,0.9190317195325542,0.5660377358490566,0.5405405405405406,0.8841716601606207
0,1000.0,0.9282735613010842,0.631578947368421,0.5405405405405406,0.9070324920508743
1,1000.0,0.9274395329441201,0.6578947368421053,0.45045045045045046,0.9057241984631692
2,1000.0,0.920767306088407,0.5816326530612245,0.5135135135135135,0.8774178590355061
3,1000.0,0.9398998330550918,0.6893203883495146,0.6396396396396397,0.909512087984949
4,1000.0,0.9190317195325542,0.5648148148148148,0.5495495495495496,0.8882244710211591
0,5000.0,0.926605504587156,0.6263736263736264,0.5135135135135135,0.8988597972972973
1,5000.0,0.9274395329441201,0.6578947368421053,0.45045045045045046,0.905724198463169
2,5000.0,0.9174311926605505,0.5612244897959183,0.4954954954954955,0.8769210386857446
3,5000.0,0.9424040066777963,0.7058823529411765,0.6486486486486487,0.9087164441350274
4,5000.0,0.9215358931552587,0.5779816513761468,0.5675675675675675,0.8870890209436668
0,10000.0,0.926605504587156,0.6263736263736264,0.5135135135135135,0.8988266759406467
1,10000.0,0.9274395329441201,0.6578947368421053,0.45045045045045046,0.9057490394806573
2,10000.0,0.9182652210175146,0.5670103092783505,0.4954954954954955,0.876987281399046
3,10000.0,0.9424040066777963,0.7058823529411765,0.6486486486486487,0.9087164441350274
4,10000.0,0.9215358931552587,0.5779816513761468,0.5675675675675675,0.8870475811598166
0,50000.0,0.9257714762301918,0.6222222222222222,0.5045045045045045,0.8995967474827768
1,50000.0,0.9274395329441201,0.6578947368421053,0.45045045045045046,0.9046394740328565
2,50000.0,0.9174311926605505,0.5612244897959183,0.4954954954954955,0.8769707207207207
3,50000.0,0.9424040066777963,0.7058823529411765,0.6486486486486487,0.9082108787720562
4,50000.0,0.9198664440734557,0.5663716814159292,0.5765765765765766,0.8889538112169206
0,100000.0,0.9241034195162635,0.6,0.5405405405405406,0.8994973834128246
1,100000.0,0.9257714762301918,0.6309523809523809,0.4774774774774775,0.8980980060943297
2,100000.0,0.9132610508757297,0.5339805825242718,0.4954954954954955,0.8736668653948065
3,100000.0,0.9398998330550918,0.6893203883495146,0.6396396396396397,0.9070588527810238
4,100000.0,0.9198664440734557,0.5663716814159292,0.5765765765765766,0.8890035389575407
0,500000.0,0.8874061718098415,0.4294117647058823,0.6576576576576577,0.8996547098569158
1,500000.0,0.9090909090909091,0.5071428571428571,0.6396396396396397,0.8993152159512454
2,500000.0,0.8982485404503753,0.45985401459854014,0.5675675675675675,0.8716795839957605
3,500000.0,0.9223706176961602,0.5681818181818182,0.6756756756756757,0.9035033193266865
4,500000.0,0.9065108514190318,0.496551724137931,0.6486486486486487,0.8897411671100723
