fold,C,accuracy,precision,recall,auc
0,1,0.7164303586321935,0.2071611253196931,0.7297297297297297,0.8179360426603073
1,1,0.7764804003336113,0.24758842443729903,0.6936936936936937,0.8113076311605725
2,1,0.7514595496246872,0.2087227414330218,0.6036036036036037,0.7733132949125597
3,1,0.7612687813021702,0.2434017595307918,0.7477477477477478,0.8403532327175381
4,1,0.7420701168614358,0.21714285714285714,0.6846846846846847,0.8031071549930796
0,10,0.7172643869891576,0.20466321243523317,0.7117117117117117,0.8056645800211977
1,10,0.7514595496246872,0.21921921921921922,0.6576576576576577,0.8093203497615263
2,10,0.7614678899082569,0.22044728434504793,0.6216216216216216,0.792962539745628
3,10,0.7704507512520868,0.25,0.7387387387387387,0.843196001889654
4,10,0.7704507512520868,0.2453416149068323,0.7117117117117117,0.8132101742957308
0,50,0.7281067556296914,0.21485411140583555,0.7297297297297297,0.7919688990461049
1,50,0.7522935779816514,0.22647058823529412,0.6936936936936937,0.7937698728139905
2,50,0.7764804003336113,0.23024054982817868,0.6036036036036037,0.7859656531531531
3,50,0.7813021702838063,0.26332288401253917,0.7567567567567568,0.8325376894834118
4,50,0.7771285475792988,0.2515923566878981,0.7117117117117117,0.8152738755314652
0,100,0.725604670558799,0.21010638297872342,0.7117117117117117,0.784301304981452
1,100,0.7589658048373644,0.22865853658536586,0.6756756756756757,0.7839907922628511
2,100,0.773978315262719,0.22789115646258504,0.6036036036036037,0.7792171767355591
3,100,0.7804674457429048,0.2639751552795031,0.7657657657657657,0.8274986117672409
4,100,0.7879799666110183,0.25925925925925924,0.6936936936936937,0.8114614154172572
0,500,0.7331109257714762,0.20891364902506965,0.6756756756756757,0.7655960188129307
1,500,0.7614678899082569,0.22397476340694006,0.6396396396396397,0.7656498410174881
2,500,0.7656380316930775,0.21666666666666667,0.5855855855855856,0.7682788487016429
3,500,0.7729549248747913,0.25077399380804954,0.7297297297297297,0.8053531912777543
4,500,0.7846410684474123,0.25901639344262295,0.7117117117117117,0.807068798329148
0,1000,0.7356130108423686,0.2122905027932961,0.6846846846846847,0.7579035837307897
1,1000,0.7614678899082569,0.22570532915360503,0.6486486486486487,0.7569803259141494
2,1000,0.7648040033361134,0.21782178217821782,0.5945945945945946,0.7650163950715421
3,1000,0.7787979966611018,0.2578616352201258,0.7387387387387387,0.8007533752703946
4,1000,0.7796327212020033,0.25559105431309903,0.7207207207207207,0.8035878564857406
0,5000,0.7389491242702252,0.20809248554913296,0.6486486486486487,0.742725722045575
1,5000,0.7639699749791493,0.22611464968152867,0.6396396396396397,0.7508942766295708
2,5000,0.7731442869057548,0.2271186440677966,0.6036036036036037,0.7621182763646
3,5000,0.7821368948247078,0.2611464968152866,0.7387387387387387,0.7888850211757297
4,5000,0.7746243739565943,0.24921135646687698,0.7117117117117117,0.7873849010003564
0,10000,0.7389491242702252,0.20809248554913296,0.6486486486486487,0.7370702503974563
1,10000,0.7731442869057548,0.23076923076923078,0.6216216216216216,0.7461744833068362
2,10000,0.76814011676397,0.22073578595317725,0.5945945945945946,0.7604208068362479
3,10000,0.7829716193656093,0.25732899022801303,0.7117117117117117,0.7813844202988638
4,10000,0.7712854757929883,0.24290220820189273,0.6936936936936937,0.7839785507678793
0,50000,0.5704753961634695,0.14685314685314685,0.7567567567567568,0.7281357644409114
1,50000,0.6622185154295246,0.171875,0.6936936936936937,0.7419515103338632
2,50000,0.7756463719766472,0.22758620689655173,0.5945945945945946,0.7557920972443031
3,50000,0.7345575959933222,0.21798365122615804,0.7207207207207207,0.7747126150989996
4,50000,0.7529215358931552,0.2303206997084548,0.7117117117117117,0.7760469761389726
0,100000,0.5821517931609674,0.15053763440860216,0.7567567567567568,0.7254280935347113
1,100000,0.7614678899082569,0.22044728434504793,0.6216216216216216,0.7434005696873345
2,100000,0.683069224353628,0.18793503480278423,0.7297297297297297,0.7543264772125067
3,100000,0.7946577629382304,0.2696245733788396,0.7117117117117117,0.7719444375378139
4,100000,0.7345575959933222,0.2210242587601078,0.7387387387387387,0.7754585312083013
0,500000,0.40033361134278567,0.11904761904761904,0.8558558558558559,0.7218509870164282
1,500000,0.48957464553794827,0.13215859030837004,0.8108108108108109,0.7427795442501326
2,500000,0.6738949124270225,0.18468468468468469,0.7387387387387387,0.7539869833068363
3,500000,0.6335559265442404,0.1693548387096774,0.7567567567567568,0.770610076497841
4,500000,0.501669449081803,0.1415929203539823,0.8648648648648649,0.7733699661022567
0,1000000,0.7414512093411176,0.20298507462686566,0.6126126126126126,0.7207745429252782
1,1000000,0.7773144286905754,0.2328767123287671,0.6126126126126126,0.7412145601483837
2,1000000,0.7789824854045038,0.23076923076923078,0.5945945945945946,0.7533079954954955
3,1000000,0.7863105175292153,0.2607260726072607,0.7117117117117117,0.7701625268322599
4,1000000,0.7829716193656093,0.25249169435215946,0.6846846846846847,0.7739584110329281
0,5000000,0.43119266055045874,0.12084993359893759,0.8198198198198198,0.721238241918389
1,5000000,0.4053377814845705,0.1189873417721519,0.8468468468468469,0.7407177397986221
2,5000000,0.4070058381984987,0.12311557788944724,0.8828828828828829,0.753349397191309
3,5000000,0.44824707846410683,0.12737127371273713,0.8468468468468469,0.7693088672849481
4,5000000,0.41903171953255425,0.12738853503184713,0.9009009009009009,0.7742236256495687
