fold,C,accuracy,precision,recall,auc
0,5000.0,0.8974145120934112,0.4589041095890411,0.6036036036036037,0.8659702901430844
1,5000.0,0.8974145120934112,0.45454545454545453,0.5405405405405406,0.8136758081611024
2,5000.0,0.8915763135946623,0.43448275862068964,0.5675675675675675,0.8313584724430313
3,5000.0,0.9098497495826378,0.5109489051094891,0.6306306306306306,0.8576750623668747
4,5000.0,0.8998330550918197,0.4676258992805755,0.5855855855855856,0.861114564426432
0,10000.0,0.8957464553794829,0.4527027027027027,0.6036036036036037,0.8638174019607843
1,10000.0,0.8940783986655546,0.44029850746268656,0.5315315315315315,0.8039464096449389
2,10000.0,0.896580483736447,0.45255474452554745,0.5585585585585585,0.8231857776894541
3,10000.0,0.9123539232053423,0.5220588235294118,0.6396396396396397,0.8536968431172663
4,10000.0,0.9081803005008348,0.5037037037037037,0.6126126126126126,0.8641562445610285
0,50000.0,0.8932443703085905,0.44516129032258067,0.6216216216216216,0.8619791666666667
1,50000.0,0.8982485404503753,0.45528455284552843,0.5045045045045045,0.8089063328033916
2,50000.0,0.8915763135946623,0.4326241134751773,0.5495495495495496,0.8178946409644939
3,50000.0,0.9148580968280468,0.5343511450381679,0.6306306306306306,0.8566970834680128
4,50000.0,0.9040066777963273,0.4846153846153846,0.5675675675675675,0.8645457785292192
0,100000.0,0.8940783986655546,0.44805194805194803,0.6216216216216216,0.861267057498675
1,100000.0,0.8940783986655546,0.4393939393939394,0.5225225225225225,0.8101566640169581
2,100000.0,0.890742285237698,0.4295774647887324,0.5495495495495496,0.8119659181240062
3,100000.0,0.9173622704507512,0.5447761194029851,0.6576576576576577,0.8578822612861252
4,100000.0,0.8973288814691152,0.45454545454545453,0.5405405405405406,0.8670570294305345
0,500000.0,0.8899082568807339,0.43636363636363634,0.6486486486486487,0.862293819554849
1,500000.0,0.8865721434528774,0.4161073825503356,0.5585585585585585,0.8022737811340752
2,500000.0,0.8932443703085905,0.43795620437956206,0.5405405405405406,0.8087365858505564
3,500000.0,0.9165275459098498,0.5426356589147286,0.6306306306306306,0.8520143878929529
4,500000.0,0.8989983305509182,0.46710526315789475,0.6396396396396397,0.8718308925300647
