fold,C,accuracy,precision,recall,auc
0,1,0.7673060884070059,0.23076923076923078,0.6486486486486487,0.8021164546899842
1,1,0.7714762301918265,0.24290220820189273,0.6936936936936937,0.8255249735029148
2,1,0.8215179316096747,0.2897959183673469,0.6396396396396397,0.8270071542130366
3,1,0.82220367278798,0.2838983050847458,0.6036036036036037,0.8321315796016807
4,1,0.7921535893155259,0.23863636363636365,0.5675675675675675,0.810935130162361
0,10,0.6455379482902419,0.19455252918287938,0.9009009009009009,0.8335237811340753
1,10,0.664720600500417,0.19875776397515527,0.8648648648648649,0.8361403683094859
2,10,0.6697247706422018,0.19873150105708245,0.8468468468468469,0.8401232114467408
3,10,0.6811352253756261,0.2047930283224401,0.8468468468468469,0.8401211699279776
4,10,0.6585976627712855,0.19467213114754098,0.8558558558558559,0.8286962215205085
0,50,0.6613844870725605,0.20081135902636918,0.8918918918918919,0.8355276232114468
1,50,0.6738949124270225,0.19957081545064378,0.8378378378378378,0.841249337572867
2,50,0.6889074228523769,0.2062780269058296,0.8288288288288288,0.8339791997880233
3,50,0.7078464106844741,0.21749408983451538,0.8288288288288288,0.8449696246384378
4,50,0.676126878130217,0.20342612419700215,0.8558558558558559,0.83886554447732
0,100,0.6688907422852377,0.20208333333333334,0.8738738738738738,0.8365047032326443
1,100,0.6855713094245204,0.20575221238938052,0.8378378378378378,0.8418538023317435
2,100,0.6872393661384487,0.2040358744394619,0.8198198198198198,0.8339709194488607
3,100,0.7095158597662772,0.21852731591448932,0.8288288288288288,0.8447458498056474
4,100,0.6819699499165276,0.20652173913043478,0.8558558558558559,0.8389981517856403
0,500,0.6713928273561302,0.20335429769392033,0.8738738738738738,0.8342276099629041
1,500,0.6872393661384487,0.2040358744394619,0.8198198198198198,0.8426652755696872
2,500,0.6880733944954128,0.20045558086560364,0.7927927927927928,0.8317352278749338
3,500,0.7153589315525877,0.2222222222222222,0.8288288288288288,0.8463039856784108
4,500,0.6886477462437396,0.2062780269058296,0.8288288288288288,0.8381279163247884
0,1000,0.6705587989991659,0.20416666666666666,0.8828828828828829,0.8339874801271859
1,1000,0.6889074228523769,0.20758928571428573,0.8378378378378378,0.8437914016958136
2,1000,0.6964136780650542,0.20512820512820512,0.7927927927927928,0.8320912824589295
3,1000,0.7170283806343907,0.22330097087378642,0.8288288288288288,0.8468012630846118
4,1000,0.6803005008347245,0.20434782608695654,0.8468468468468469,0.8385008743794392
0,5000,0.6688907422852377,0.20208333333333334,0.8738738738738738,0.8359913222045575
1,5000,0.69557964970809,0.2100456621004566,0.8288288288288288,0.8451659379968203
2,5000,0.6855713094245204,0.20045045045045046,0.8018018018018018,0.8362894144144144
3,5000,0.7320534223706177,0.23214285714285715,0.8198198198198198,0.8489312679745064
4,5000,0.6844741235392321,0.20659340659340658,0.8468468468468469,0.8452224073199234
0,10000,0.6680567139282736,0.20166320166320167,0.8738738738738738,0.8376391096979333
1,10000,0.6922435362802335,0.21076233183856502,0.8468468468468469,0.8475672363540011
2,10000,0.6855713094245204,0.20179372197309417,0.8108108108108109,0.8394276629570749
3,10000,0.7161936560934892,0.22276029055690072,0.8288288288288288,0.8498180793488981
4,10000,0.6978297161936561,0.21149425287356322,0.8288288288288288,0.8494658411861723
0,50000,0.7247706422018348,0.228287841191067,0.8288288288288288,0.8412079358770536
1,50000,0.7356130108423686,0.2345360824742268,0.8198198198198198,0.8523615527291999
2,50000,0.7364470391993327,0.22666666666666666,0.7657657657657657,0.8478901695813461
3,50000,0.7721202003338898,0.2631578947368421,0.8108108108108109,0.8520226758497228
4,50000,0.7570951585976627,0.25,0.8108108108108109,0.8613176193672973
0,100000,0.718932443703086,0.22439024390243903,0.8288288288288288,0.8461927000529942
1,100000,0.7431192660550459,0.24146981627296588,0.8288288288288288,0.8538685744568097
2,100000,0.7356130108423686,0.22894736842105262,0.7837837837837838,0.8498857313195549
3,100000,0.7963272120200334,0.284789644012945,0.7927927927927928,0.851210456086261
4,100000,0.7579298831385642,0.24788732394366197,0.7927927927927928,0.8661743620345277
0,500000,0.7172643869891576,0.22596153846153846,0.8468468468468469,0.8586877318494965
1,500000,0.6814011676396997,0.20734341252699784,0.8648648648648649,0.8553341944886064
2,500000,0.7464553794829024,0.23705722070844687,0.7837837837837838,0.8490080153683096
3,500000,0.7262103505843072,0.23209876543209876,0.8468468468468469,0.8539620577339068
4,500000,0.7646076794657763,0.25501432664756446,0.8018018018018018,0.8714040627564086
0,1000000,0.7606338615512928,0.25280898876404495,0.8108108108108109,0.8596648118706941
1,1000000,0.7789824854045038,0.2680722891566265,0.8018018018018018,0.8522870296767355
2,1000000,0.7939949958298582,0.27631578947368424,0.7567567567567568,0.8491073794382619
3,1000000,0.8171953255425709,0.30851063829787234,0.7837837837837838,0.8575424550585544
4,1000000,0.7963272120200334,0.28052805280528054,0.7657657657657657,0.8698790787107256
0,5000000,0.6605504587155964,0.1991869918699187,0.8828828828828829,0.857329756226815
1,5000000,0.609674728940784,0.17953321364452424,0.9009009009009009,0.8491239401165871
2,5000000,0.5754795663052544,0.16943521594684385,0.918918918918919,0.8512933889772126
3,5000000,0.6552587646076795,0.198,0.8918918918918919,0.8556859527420704
4,5000000,0.6435726210350584,0.1926070038910506,0.8918918918918919,0.8663069693428479
