fold,C,accuracy,precision,recall,auc
0,0.1,0.9257714762301918,0.84375,0.24324324324324326,0.851682564917859
1,0.1,0.9224353628023353,0.78125,0.22522522522522523,0.8522787493375729
2,0.1,0.9165971643035863,0.72,0.16216216216216217,0.8481427199258081
3,0.1,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8705172513820167
4,0.1,0.9232053422370617,0.7714285714285715,0.24324324324324326,0.8660914824668275
0,0.5,0.9257714762301918,0.84375,0.24324324324324326,0.8450914149443561
1,0.5,0.9224353628023353,0.78125,0.22522522522522523,0.8504901960784315
2,0.5,0.9165971643035863,0.72,0.16216216216216217,0.8460395137784843
3,0.5,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.866389848910548
4,0.5,0.9223706176961602,0.75,0.24324324324324326,0.8646328020753045
0,1.0,0.9257714762301918,0.84375,0.24324324324324326,0.8449547893481717
1,1.0,0.9224353628023353,0.78125,0.22522522522522523,0.8504446542130366
2,1.0,0.9165971643035863,0.72,0.16216216216216217,0.8465901563328033
3,1.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8668581184680542
4,1.0,0.9223706176961602,0.75,0.24324324324324326,0.8645830743346843
0,5.0,0.9257714762301918,0.84375,0.24324324324324326,0.8447643415474297
1,5.0,0.9224353628023353,0.78125,0.22522522522522523,0.8504819157392688
2,5.0,0.9165971643035863,0.72,0.16216216216216217,0.8474761526232114
3,5.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8676081785557406
4,5.0,0.9223706176961602,0.75,0.24324324324324326,0.8645872183130694
0,10.0,0.9257714762301918,0.84375,0.24324324324324326,0.8448347244303126
1,10.0,0.9224353628023353,0.78125,0.22522522522522523,0.8504198131955485
2,10.0,0.9165971643035863,0.72,0.16216216216216217,0.8473767885532592
3,10.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8670736053440746
4,10.0,0.9223706176961602,0.75,0.24324324324324326,0.8645955062698394
0,50.0,0.9257714762301918,0.84375,0.24324324324324326,0.8448098834128246
1,50.0,0.9224353628023353,0.78125,0.22522522522522523,0.8504239533651299
2,50.0,0.9165971643035863,0.72,0.16216216216216217,0.8472153219395866
3,50.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8670321655602243
4,50.0,0.9223706176961602,0.75,0.24324324324324326,0.864483618853444
0,100.0,0.9257714762301918,0.84375,0.24324324324324326,0.8449009671436143
1,100.0,0.9224353628023353,0.78125,0.22522522522522523,0.8504239533651299
2,100.0,0.9165971643035863,0.72,0.16216216216216217,0.8474140500794913
3,100.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8676123225341257
4,100.0,0.9223706176961602,0.75,0.24324324324324326,0.8647115376646195
0,500.0,0.9257714762301918,0.84375,0.24324324324324326,0.84504173290938
1,500.0,0.9224353628023353,0.78125,0.22522522522522523,0.8506806438791733
2,500.0,0.9165971643035863,0.72,0.16216216216216217,0.8470207339692635
3,500.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8685737255194477
4,500.0,0.9223706176961602,0.75,0.24324324324324326,0.8647529774484697
0,1000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8451079756226816
1,1000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8509000728669847
2,1000.0,0.9165971643035863,0.72,0.16216216216216217,0.8466398383677796
3,1000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8682546391838021
4,1000.0,0.9223706176961602,0.75,0.24324324324324326,0.8649104486271
0,5000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8467557631160572
1,5000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8494468733439321
2,5000.0,0.9165971643035863,0.72,0.16216216216216217,0.8484242514573397
3,5000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8686690370223029
4,5000.0,0.9223706176961602,0.75,0.24324324324324326,0.8650347679786502
0,10000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8468468468468469
1,10000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8509745959194488
2,10000.0,0.9165971643035863,0.72,0.16216216216216217,0.84854845654478
3,10000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8694688248506096
4,10000.0,0.9223706176961602,0.75,0.24324324324324326,0.8649933281948002
0,50000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8469834724430313
1,50000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8490701179120297
2,50000.0,0.9165971643035863,0.72,0.16216216216216217,0.848403550609433
3,50000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8693486494774444
4,50000.0,0.9223706176961602,0.75,0.24324324324324326,0.8656895165634816
0,100000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8474637321144675
1,100000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8492522853736089
2,100000.0,0.9165971643035863,0.72,0.16216216216216217,0.8486933624801271
3,100000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8696884557050151
4,100000.0,0.9223706176961602,0.75,0.24324324324324326,0.8660293227910524
0,500000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8476790209326975
1,500000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8485360360360361
2,500000.0,0.9165971643035863,0.72,0.16216216216216217,0.8488217077371489
3,500000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.870136005370596
4,500000.0,0.9223706176961602,0.75,0.24324324324324326,0.8657226683905616
