fold,C,accuracy,precision,recall,auc
0,0.1,0.9257714762301918,0.84375,0.24324324324324326,0.8501341414944357
1,0.1,0.9224353628023353,0.78125,0.22522522522522523,0.8518316110227875
2,0.1,0.9165971643035863,0.72,0.16216216216216217,0.8519185545839958
3,0.1,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8742965596691448
4,0.1,0.9232053422370617,0.7714285714285715,0.24324324324324326,0.8642225482151884
0,0.5,0.9257714762301918,0.84375,0.24324324324324326,0.8442012784843667
1,0.5,0.9224353628023353,0.78125,0.22522522522522523,0.8489873145204028
2,0.5,0.9165971643035863,0.72,0.16216216216216217,0.84568759936407
3,0.5,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8699453823648855
4,0.5,0.9223706176961602,0.75,0.24324324324324326,0.8628177395426706
0,1.0,0.9257714762301918,0.84375,0.24324324324324326,0.8440563725490197
1,1.0,0.9224353628023353,0.78125,0.22522522522522523,0.8489169316375199
2,1.0,0.9165971643035863,0.72,0.16216216216216217,0.8463334658187599
3,1.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.870620850841642
4,1.0,0.9223706176961602,0.75,0.24324324324324326,0.8628343154562106
0,5.0,0.9257714762301918,0.84375,0.24324324324324326,0.8439197469528352
1,5.0,0.9224353628023353,0.78125,0.22522522522522523,0.8488920906200317
2,5.0,0.9165971643035863,0.72,0.16216216216216217,0.8470828365129836
3,5.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8712383036210083
4,5.0,0.9223706176961602,0.75,0.24324324324324326,0.8628633233049057
0,10.0,0.9257714762301918,0.84375,0.24324324324324326,0.8440687930577636
1,10.0,0.9224353628023353,0.78125,0.22522522522522523,0.8489293521462639
2,10.0,0.9165971643035863,0.72,0.16216216216216217,0.8470745561738209
3,10.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8711678559884632
4,10.0,0.9223706176961602,0.75,0.24324324324324326,0.8628716112616757
0,50.0,0.9257714762301918,0.84375,0.24324324324324326,0.8439859896661368
1,50.0,0.9224353628023353,0.78125,0.22522522522522523,0.8489086512983571
2,50.0,0.9165971643035863,0.72,0.16216216216216217,0.8470911168521462
3,50.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8707078743877272
4,50.0,0.9223706176961602,0.75,0.24324324324324326,0.8627224280398152
0,100.0,0.9257714762301918,0.84375,0.24324324324324326,0.8441805776364599
1,100.0,0.9224353628023353,0.78125,0.22522522522522523,0.8488962307896131
2,100.0,0.9165971643035863,0.72,0.16216216216216217,0.8470207339692634
3,100.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8713128952319386
4,100.0,0.9223706176961602,0.75,0.24324324324324326,0.8628591793265207
0,500.0,0.9257714762301918,0.84375,0.24324324324324326,0.8442592408585056
1,500.0,0.9224353628023353,0.78125,0.22522522522522523,0.8492315845257021
2,500.0,0.9165971643035863,0.72,0.16216216216216217,0.8465860161632219
3,500.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8724193374607359
4,500.0,0.9223706176961602,0.75,0.24324324324324326,0.8629047630887557
0,1000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8443089228934817
1,1000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8494468733439322
2,1000.0,0.9165971643035863,0.72,0.16216216216216217,0.8463293256491786
3,1000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.872104395103475
4,1000.0,0.9223706176961602,0.75,0.24324324324324326,0.8631409698567012
0,5000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8459732710651828
1,5000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8480640567037625
2,5000.0,0.9165971643035863,0.72,0.16216216216216217,0.8480267951775304
3,5000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.872485641114896
4,5000.0,0.9223706176961602,0.75,0.24324324324324326,0.8632777211434065
0,10000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8460643547959725
1,10000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8495669382617912
2,10000.0,0.9165971643035863,0.72,0.16216216216216217,0.8480102344992051
3,10000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8732647090512775
4,10000.0,0.9223706176961602,0.75,0.24324324324324326,0.8632238494244014
0,50000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8462341017488076
1,50000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8476541799152093
2,50000.0,0.9165971643035863,0.72,0.16216216216216217,0.8482172429782724
3,50000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8730948059374922
4,50000.0,0.9223706176961602,0.75,0.24324324324324326,0.8634683441491169
0,100000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8465404742978272
1,100000.0,0.9224353628023353,0.78125,0.22522522522522523,0.8479564122946477
2,100000.0,0.9165971643035863,0.72,0.16216216216216217,0.8486395402755696
3,100000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8732605650728925
4,100000.0,0.9223706176961602,0.75,0.24324324324324326,0.8638413022037678
0,500000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8467392024377318
1,500000.0,0.9224353628023353,0.78125,0.22522522522522523,0.847219462109168
2,500000.0,0.9165971643035863,0.72,0.16216216216216217,0.8527838500264971
3,500000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8735589315166132
4,500000.0,0.9223706176961602,0.75,0.24324324324324326,0.8636382472629023
