fold,C,accuracy,precision,recall,auc
0,1,0.9074228523769808,0.0,0.0,0.5704905272919979
1,1,0.9074228523769808,0.0,0.0,0.5230938659247484
2,1,0.9074228523769808,0.0,0.0,0.4854266030736619
3,1,0.9073455759599333,0.0,0.0,0.6538990692624547
4,1,0.9073455759599333,0.0,0.0,0.4887159468576212
0,10,0.9074228523769808,0.0,0.0,0.7967342342342343
1,10,0.9074228523769808,0.0,0.0,0.7584625066242713
2,10,0.9074228523769808,0.0,0.0,0.7805710121886592
3,10,0.9073455759599333,0.0,0.0,0.8064886413552467
4,10,0.9073455759599333,0.0,0.0,0.7439518635470799
0,50,0.9074228523769808,0.0,0.0,0.8115394806571277
1,50,0.9065888240200167,0.0,0.0,0.8158121356650768
2,50,0.9074228523769808,0.0,0.0,0.8331263248542661
3,50,0.9056761268781303,0.25,0.009009009009009009,0.8110718814490663
4,50,0.9065108514190318,0.0,0.0,0.7971936978376721
0,100,0.908256880733945,0.6,0.02702702702702703,0.8098751324854266
1,100,0.9090909090909091,0.6,0.05405405405405406,0.8313212109167992
2,100,0.908256880733945,0.6,0.02702702702702703,0.8350722045574988
3,100,0.9006677796327212,0.21428571428571427,0.02702702702702703,0.8162269905600172
4,100,0.9098497495826378,0.7142857142857143,0.04504504504504504,0.800028179053018
0,500,0.914095079232694,0.75,0.10810810810810811,0.8057846449390568
1,500,0.908256880733945,0.5294117647058824,0.08108108108108109,0.8215835320614733
2,500,0.9124270225187656,0.6666666666666666,0.10810810810810811,0.8343021330153684
3,500,0.9056761268781303,0.45,0.08108108108108109,0.824200004972774
4,500,0.9065108514190318,0.46153846153846156,0.05405405405405406,0.7957764572299992
0,1000,0.9165971643035863,0.72,0.16216216216216217,0.8129802596714362
1,1000,0.9107589658048374,0.5714285714285714,0.14414414414414414,0.8065712771595124
2,1000,0.9132610508757297,0.64,0.14414414414414414,0.8305677000529943
3,1000,0.9090150250417363,0.5454545454545454,0.10810810810810811,0.8290733235535444
4,1000,0.9056761268781303,0.4375,0.06306306306306306,0.7944669600603363
0,5000,0.9165971643035863,0.6666666666666666,0.1981981981981982,0.822717938526762
1,5000,0.9107589658048374,0.5416666666666666,0.23423423423423423,0.8248294250132486
2,5000,0.9199332777314428,0.7419354838709677,0.2072072072072072,0.8301205617382088
3,5000,0.9190317195325542,0.6842105263157895,0.23423423423423423,0.8419196565470715
4,5000,0.9106844741235393,0.5666666666666667,0.15315315315315314,0.8046611468874579
0,10000,0.920767306088407,0.6739130434782609,0.27927927927927926,0.8244650900900901
1,10000,0.9107589658048374,0.5370370370370371,0.26126126126126126,0.8231899178590355
2,10000,0.920767306088407,0.7105263157894737,0.24324324324324326,0.8207223767885532
3,10000,0.9215358931552587,0.660377358490566,0.3153153153153153,0.8456741009638894
4,10000,0.9190317195325542,0.6521739130434783,0.2702702702702703,0.8116478944445826
0,50000,0.9149291075896581,0.5789473684210527,0.2972972972972973,0.8351218865924749
1,50000,0.9015846538782318,0.4588235294117647,0.35135135135135137,0.7975871091679916
2,50000,0.920767306088407,0.6333333333333333,0.34234234234234234,0.817128709591945
3,50000,0.9223706176961602,0.5918367346938775,0.5225225225225225,0.8482682314329049
4,50000,0.9131886477462438,0.5492957746478874,0.35135135135135137,0.8371830892530066
0,100000,0.9099249374478732,0.5164835164835165,0.42342342342342343,0.8383760598834128
1,100000,0.9015846538782318,0.45569620253164556,0.32432432432432434,0.7942998145204029
2,100000,0.9157631359466222,0.5714285714285714,0.36036036036036034,0.8190497482776894
3,100000,0.9165275459098498,0.569620253164557,0.40540540540540543,0.8405024159393986
4,100000,0.8989983305509182,0.463768115942029,0.5765765765765766,0.8338181788043794
0,500000,0.7489574645537949,0.2361111111111111,0.7657657657657657,0.8321409644939056
1,500000,0.8015012510425354,0.2690909090909091,0.6666666666666666,0.7853736089030208
2,500000,0.8482068390325271,0.33640552995391704,0.6576576576576577,0.8147108505564388
3,500000,0.6143572621035058,0.1756007393715342,0.8558558558558559,0.8367479715225806
4,500000,0.8021702838063439,0.2765957446808511,0.7027027027027027,0.8233007616632272
0,1000000,0.47706422018348627,0.13966480446927373,0.9009009009009009,0.8342110492845787
1,1000000,0.4628857381150959,0.12831241283124128,0.8288288288288288,0.7725225225225225
2,1000000,0.5271059216013344,0.14705882352941177,0.8558558558558559,0.8098088897721251
3,1000000,0.4373956594323873,0.13202614379084968,0.9099099099099099,0.8363169977705396
4,1000000,0.5125208681135225,0.14648729446935724,0.8828828828828829,0.832707592597197
0,5000000,0.49791492910758967,0.1447178002894356,0.9009009009009009,0.8278351881293058
1,5000000,0.4170141784820684,0.12307692307692308,0.8648648648648649,0.7726632882882882
2,5000000,0.3944954128440367,0.12454212454212454,0.918918918918919,0.7958896396396395
3,5000000,0.4716193656093489,0.1375,0.8918918918918919,0.8290981874238544
4,5000000,0.44657762938230383,0.1358839050131926,0.9279279279279279,0.8405479997016335
