fold,C,accuracy,precision,recall,auc
0,0.1,0.9257714762301918,0.84375,0.24324324324324326,0.8550816441441442
1,0.1,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.862749238208797
2,0.1,0.9165971643035863,0.72,0.16216216216216217,0.8509207737148914
3,0.1,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8673471079174851
4,0.1,0.9232053422370617,0.7714285714285715,0.24324324324324326,0.8542438482640875
0,0.5,0.9257714762301918,0.84375,0.24324324324324326,0.8522290673025967
1,0.5,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.858273714891362
2,0.5,0.9165971643035863,0.72,0.16216216216216217,0.8463169051404345
3,0.5,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8634393363004218
4,0.5,0.9223706176961602,0.75,0.24324324324324326,0.8531001102298249
0,1.0,0.9257714762301918,0.84375,0.24324324324324326,0.8519185545839958
1,1.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8575284843667197
2,1.0,0.9165971643035863,0.72,0.16216216216216217,0.8463624470058294
3,1.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.863505639954582
4,1.0,0.9223706176961602,0.75,0.24324324324324326,0.8504686839553445
0,5.0,0.9257714762301918,0.84375,0.24324324324324326,0.8518812930577636
1,5.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.857545045045045
2,5.0,0.9165971643035863,0.72,0.16216216216216217,0.8472029014308425
3,5.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8641106607987933
4,5.0,0.9223706176961602,0.75,0.24324324324324326,0.8504479640634194
0,10.0,0.9257714762301918,0.84375,0.24324324324324326,0.8518812930577637
1,10.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8575367647058822
2,10.0,0.9165971643035863,0.72,0.16216216216216217,0.847099397191309
3,10.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8640443571446331
4,10.0,0.9223706176961602,0.75,0.24324324324324326,0.8504852598688845
0,50.0,0.9257714762301918,0.84375,0.24324324324324326,0.8518233306836247
1,50.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8576030074191838
2,50.0,0.9165971643035863,0.72,0.16216216216216217,0.8469420707472178
3,50.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8638205823118427
4,50.0,0.9223706176961602,0.75,0.24324324324324326,0.8504065242795693
0,100.0,0.9257714762301918,0.84375,0.24324324324324326,0.8519558161102277
1,100.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8575284843667197
2,100.0,0.9165971643035863,0.72,0.16216216216216217,0.8471697800741917
3,100.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8640526451014032
4,100.0,0.9223706176961602,0.75,0.24324324324324326,0.8504521080418044
0,500.0,0.9257714762301918,0.84375,0.24324324324324326,0.8521214228934817
1,500.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8578845389507154
2,500.0,0.9165971643035863,0.72,0.16216216216216217,0.8464452503974562
3,500.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8652212470059757
4,500.0,0.9223706176961602,0.75,0.24324324324324326,0.8507297545936
0,1000.0,0.9257714762301918,0.84375,0.24324324324324326,0.852113142554319
1,1000.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8580998277689454
2,1000.0,0.9165971643035863,0.72,0.16216216216216217,0.8463251854795972
3,1000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8651052156111954
4,1000.0,0.9223706176961602,0.75,0.24324324324324326,0.8510819927563258
0,5000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8537195283518813
1,5000.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8568743375728669
2,5000.0,0.9165971643035863,0.72,0.16216216216216217,0.8479481319554849
3,5000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8653207024872159
4,5000.0,0.9223706176961602,0.75,0.24324324324324326,0.8512643278052662
0,10000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8538023317435082
1,10000.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8582571542130364
2,10000.0,0.9165971643035863,0.72,0.16216216216216217,0.8479439917859035
3,10000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8659257233314271
4,10000.0,0.9223706176961602,0.75,0.24324324324324326,0.8512601838268812
0,50000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8539679385267621
1,50000.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8564106385797563
2,50000.0,0.9165971643035863,0.72,0.16216216216216217,0.8478156465288818
3,50000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8658096919366469
4,50000.0,0.9223706176961602,0.75,0.24324324324324326,0.8515171104867516
0,100000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8543322734499204
1,100000.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8567004504504506
2,100000.0,0.9165971643035863,0.72,0.16216216216216217,0.8481841216216216
3,100000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.865900859461117
4,100000.0,0.9223706176961602,0.75,0.24324324324324326,0.8518900685414025
0,500000.0,0.9257714762301918,0.84375,0.24324324324324326,0.8545475622681505
1,500000.0,0.9216013344453712,0.7575757575757576,0.22522522522522523,0.8562326112877584
2,500000.0,0.9165971643035863,0.72,0.16216216216216217,0.8484739334923157
3,500000.0,0.9248747913188647,0.8387096774193549,0.23423423423423423,0.8664147127808581
4,500000.0,0.9223706176961602,0.75,0.24324324324324326,0.8549151727624589
