fold,C,accuracy,precision,recall,auc
3,5000,0.8931552587646077,0.4472049689440994,0.6486486486486487,0.8394829972566864
4,5000,0.8722871452420701,0.37037037037037035,0.5405405405405406,0.83415798503195
0,10000,0.8765638031693077,0.3905325443786982,0.5945945945945946,0.8325218600953896
1,10000,0.8840700583819849,0.4146341463414634,0.6126126126126126,0.8215421303656598
2,10000,0.8890742285237698,0.42857142857142855,0.5945945945945946,0.8323065712771596
3,10000,0.8964941569282137,0.4585987261146497,0.6486486486486487,0.8365656364736402
4,10000,0.8697829716193656,0.3619631901840491,0.5315315315315315,0.8295333051542803
0,50000,0.8882402001668057,0.4267515923566879,0.6036036036036037,0.8202835188129305
1,50000,0.8882402001668057,0.4228187919463087,0.5675675675675675,0.822502649708532
2,50000,0.890742285237698,0.427536231884058,0.5315315315315315,0.8158121356650768
3,50000,0.8989983305509182,0.46710526315789475,0.6396396396396397,0.8291064753806243
4,50000,0.8831385642737897,0.4013605442176871,0.5315315315315315,0.8240549657292988
0,100000,0.8849040867389492,0.4117647058823529,0.5675675675675675,0.8104878775834659
1,100000,0.8890742285237698,0.43125,0.6216216216216216,0.8224032856385799
2,100000,0.890742285237698,0.42063492063492064,0.4774774774774775,0.8091216216216216
3,100000,0.8964941569282137,0.45695364238410596,0.6216216216216216,0.828377135184863
4,100000,0.8823038397328882,0.391304347826087,0.4864864864864865,0.817010202474784
0,500000,0.8865721434528774,0.41379310344827586,0.5405405405405406,0.8124834393216747
1,500000,0.8924103419516264,0.43661971830985913,0.5585585585585585,0.8124089162692104
2,500000,0.8940783986655546,0.4393939393939394,0.5225225225225225,0.8126242050874403
3,500000,0.8914858096828047,0.4370860927152318,0.5945945945945946,0.8243740520649443
4,500000,0.8831385642737897,0.3971631205673759,0.5045045045045045,0.8103383972749199
0,1000000,0.7673060884070059,0.2391304347826087,0.6936936936936937,0.811961777954425
1,1000000,0.8482068390325271,0.33640552995391704,0.6576576576576577,0.8145121224165341
2,1000000,0.8882402001668057,0.4172661870503597,0.5225225225225225,0.8072916666666667
3,1000000,0.8505843071786311,0.34545454545454546,0.6846846846846847,0.8264543292142188
4,1000000,0.8539232053422371,0.32978723404255317,0.5585585585585585,0.8062607225440712
0,5000000,0.6705587989991659,0.19264069264069264,0.8018018018018018,0.816747813990461
1,5000000,0.7931609674728941,0.2677966101694915,0.7117117117117117,0.8095770402755696
2,5000000,0.5963302752293578,0.16636851520572452,0.8378378378378378,0.8106038023317436
3,5000000,0.7237061769616027,0.21354166666666666,0.7387387387387387,0.8264626171709889
4,5000000,0.5609348914858097,0.15702479338842976,0.8558558558558559,0.8007243674216995
