fold,C,accuracy,precision,recall,auc
0,0.1,0.9074228523769808,0.0,0.0,0.8097426470588234
1,0.1,0.9074228523769808,0.0,0.0,0.8481385797562269
2,0.1,0.9074228523769808,0.0,0.0,0.8253510863804981
3,0.1,0.9073455759599333,0.0,0.0,0.8284019990551729
4,0.1,0.9073455759599333,0.0,0.0,0.7402388589141119
0,0.5,0.9124270225187656,0.6666666666666666,0.10810810810810811,0.8079623741388446
1,0.5,0.914095079232694,0.7,0.12612612612612611,0.8522953100158982
2,0.5,0.9090909090909091,0.6666666666666666,0.036036036036036036,0.8304434949655538
3,0.5,0.9115191986644408,0.7272727272727273,0.07207207207207207,0.8301341820201065
4,0.5,0.9131886477462438,0.8181818181818182,0.08108108108108109,0.747880355056068
0,1,0.914095079232694,0.6666666666666666,0.14414414414414414,0.8126987281399045
1,1,0.9165971643035863,0.6774193548387096,0.1891891891891892,0.8496041997880234
2,1,0.9157631359466222,0.6923076923076923,0.16216216216216217,0.8397919978802332
3,1,0.9215358931552587,0.7931034482758621,0.2072072072072072,0.8321398675584508
4,1,0.9156928213689483,0.7083333333333334,0.15315315315315314,0.7606272325683548
0,10,0.9157631359466222,0.5833333333333334,0.3153153153153153,0.839419382617912
1,10,0.914095079232694,0.5606060606060606,0.3333333333333333,0.8715719395866456
2,10,0.9249374478732277,0.6842105263157895,0.35135135135135137,0.8326791865394807
3,10,0.9223706176961602,0.6451612903225806,0.36036036036036034,0.867297380176865
4,10,0.9165275459098498,0.5846153846153846,0.34234234234234234,0.8271629495180555
0,50,0.9074228523769808,0.5,0.40540540540540543,0.8520883015368309
1,50,0.9149291075896581,0.5517241379310345,0.43243243243243246,0.8790904875463699
2,50,0.9157631359466222,0.5641025641025641,0.3963963963963964,0.8172860360360361
3,50,0.9265442404006677,0.6352941176470588,0.4864864864864865,0.8622168626768444
4,50,0.9073455759599333,0.5,0.4144144144144144,0.813247470101196
0,100,0.9032527105921602,0.4752475247524752,0.43243243243243246,0.8475506756756757
