fold,C,accuracy,precision,recall,auc
0,0.1,0.8457047539616347,0.3432203389830508,0.7297297297297297,0.8890393150503445
1,0.1,0.8673894912427023,0.3888888888888889,0.7567567567567568,0.8929310744568097
2,0.1,0.8390325271059216,0.326271186440678,0.6936936936936937,0.8813344594594594
3,0.1,0.8631051752921536,0.38222222222222224,0.7747747747747747,0.9022269739841038
4,0.1,0.8497495826377296,0.35443037974683544,0.7567567567567568,0.9011785474526965
0,0.5,0.8974145120934112,0.4605263157894737,0.6306306306306306,0.907661797827239
1,0.5,0.9090909090909091,0.5075757575757576,0.6036036036036037,0.9096822005829359
2,0.5,0.896580483736447,0.45806451612903226,0.6396396396396397,0.9031034711181771
3,0.5,0.9240400667779632,0.572463768115942,0.7117117117117117,0.9193747565412699
4,0.5,0.9098497495826378,0.5103448275862069,0.6666666666666666,0.9057949393735962
0,1.0,0.9074228523769808,0.5,0.5675675675675675,0.9097815646528882
1,1.0,0.9190992493744787,0.5636363636363636,0.5585585585585585,0.9096656399046106
2,1.0,0.9124270225187656,0.5234375,0.6036036036036037,0.9053971250662427
3,1.0,0.9365609348914858,0.6548672566371682,0.6666666666666666,0.9196896988985305
4,1.0,0.9198664440734557,0.56,0.6306306306306306,0.9050987510049148
0,5.0,0.9190992493744787,0.574468085106383,0.4864864864864865,0.9070490527291999
1,5.0,0.9291075896580484,0.6547619047619048,0.4954954954954955,0.9095331544780074
2,5.0,0.926605504587156,0.6236559139784946,0.5225225225225225,0.9047512586115527
3,5.0,0.9398998330550918,0.7010309278350515,0.6126126126126126,0.9044978741390883
4,5.0,0.9215358931552587,0.5825242718446602,0.5405405405405406,0.89812029140456
0,10.0,0.9241034195162635,0.6111111111111112,0.4954954954954955,0.8948355524642289
1,10.0,0.9299416180150125,0.6708860759493671,0.4774774774774775,0.9049624072602014
2,10.0,0.9249374478732277,0.6105263157894737,0.5225225225225225,0.90603471118177
3,10.0,0.9440734557595993,0.7391304347826086,0.6126126126126126,0.9022767017247237
4,10.0,0.9215358931552587,0.5858585858585859,0.5225225225225225,0.8986755845081511
0,50.0,0.9291075896580484,0.6511627906976745,0.5045045045045045,0.8898425079491257
1,50.0,0.9274395329441201,0.6538461538461539,0.4594594594594595,0.8929641958134604
2,50.0,0.9257714762301918,0.6170212765957447,0.5225225225225225,0.895949258081611
3,50.0,0.9440734557595993,0.7444444444444445,0.6036036036036037,0.9048128164963491
4,50.0,0.9165275459098498,0.5533980582524272,0.5135135135135135,0.8987336002055414
0,100.0,0.9282735613010842,0.6470588235294118,0.4954954954954955,0.8895195747217806
1,100.0,0.9274395329441201,0.6538461538461539,0.4594594594594595,0.8927737480127187
2,100.0,0.9241034195162635,0.6041666666666666,0.5225225225225225,0.8937880895601484
3,100.0,0.9432387312186978,0.7362637362637363,0.6036036036036037,0.9057079158275111
4,100.0,0.9173622704507512,0.5576923076923077,0.5225225225225225,0.899031966649262
0,500.0,0.9257714762301918,0.6309523809523809,0.4774774774774775,0.8791939917859036
