fold,C,accuracy,precision,recall,auc
4,100,0.9173622704507512,0.59375,0.34234234234234234,0.8400424343386625
0,500,0.9049207673060884,0.47692307692307695,0.27927927927927926,0.8499685347111818
1,500,0.908256880733945,0.5066666666666667,0.34234234234234234,0.8343518150503444
2,500,0.9124270225187656,0.5394736842105263,0.36936936936936937,0.8316193031266561
3,500,0.9140233722871453,0.55,0.3963963963963964,0.8466852316898315
4,500,0.9165275459098498,0.569620253164557,0.40540540540540543,0.8504521080418044
0,1000,0.902418682235196,0.4625,0.3333333333333333,0.8504405140434553
1,1000,0.9074228523769808,0.5,0.38738738738738737,0.8162178722840487
2,1000,0.908256880733945,0.5060240963855421,0.3783783783783784,0.81594462109168
3,1000,0.9131886477462438,0.5421686746987951,0.40540540540540543,0.8482185036922847
4,1000,0.9156928213689483,0.5555555555555556,0.45045045045045046,0.8442775802481415
0,5000,0.9032527105921602,0.47572815533980584,0.44144144144144143,0.8370429252782193
1,5000,0.9049207673060884,0.48598130841121495,0.46846846846846846,0.8141229464758876
2,5000,0.9007506255212677,0.46296296296296297,0.45045045045045046,0.8123261128775835
3,5000,0.9131886477462438,0.5360824742268041,0.46846846846846846,0.8377591022485227
4,5000,0.9023372287145242,0.46938775510204084,0.4144144144144144,0.8258783162187026
0,10000,0.9032527105921602,0.4752475247524752,0.43243243243243246,0.8300957207207207
1,10000,0.9032527105921602,0.47863247863247865,0.5045045045045045,0.8235708134605193
2,10000,0.8990825688073395,0.45689655172413796,0.4774774774774775,0.8227759009009009
3,10000,0.9081803005008348,0.5048543689320388,0.46846846846846846,0.8361346627215993
4,10000,0.9006677796327212,0.46153846153846156,0.43243243243243246,0.8209221180702321
0,50000,0.9015846538782318,0.46956521739130436,0.4864864864864865,0.8154478007419185
1,50000,0.8890742285237698,0.42028985507246375,0.5225225225225225,0.819596250662427
2,50000,0.9032527105921602,0.47863247863247865,0.5045045045045045,0.8205733306836247
3,50000,0.9023372287145242,0.4745762711864407,0.5045045045045045,0.8297612239654558
4,50000,0.8973288814691152,0.4423076923076923,0.4144144144144144,0.8238477668100483
0,100000,0.8940783986655546,0.43333333333333335,0.46846846846846846,0.807523516163222
1,100000,0.8874061718098415,0.41304347826086957,0.5135135135135135,0.8096267223105459
2,100000,0.8957464553794829,0.4375,0.44144144144144143,0.8129471383147854
3,100000,0.8998330550918197,0.46564885496183206,0.5495495495495496,0.8245646750706548
4,100000,0.8923205342237062,0.41964285714285715,0.42342342342342343,0.814217161043288
0,500000,0.8857381150959133,0.4084507042253521,0.5225225225225225,0.8081611022787493
1,500000,0.8890742285237698,0.42028985507246375,0.5225225225225225,0.7981253312135665
2,500000,0.8857381150959133,0.40441176470588236,0.4954954954954955,0.8059668124006358
3,500000,0.8981636060100167,0.4580152671755725,0.5405405405405406,0.8209262620486173
4,500000,0.8831385642737897,0.39097744360902253,0.46846846846846846,0.8094930256843781
0,1000000,0.8373644703919934,0.3141592920353982,0.6396396396396397,0.8123261128775834
1,1000000,0.8899082568807339,0.4233576642335766,0.5225225225225225,0.7993094197138315
2,1000000,0.8882402001668057,0.4065040650406504,0.45045045045045046,0.7999138844727081
3,1000000,0.8956594323873122,0.4492753623188406,0.5585585585585585,0.8205118642101162
4,1000000,0.8814691151919867,0.3851851851851852,0.46846846846846846,0.8035920004641256
0,5000000,0.6105087572977481,0.1691449814126394,0.8198198198198198,0.813443958664547
1,5000000,0.6638865721434529,0.18803418803418803,0.7927927927927928,0.8028285638579756
2,5000000,0.7139282735613011,0.20558375634517767,0.7297297297297297,0.7989616454689984
3,5000000,0.7153589315525877,0.21393034825870647,0.7747747747747747,0.8200974663716154
4,5000000,0.6569282136894825,0.18354430379746836,0.7837837837837838,0.8056059739592398
